skld_id;dkzl_id;data_sprzedazy;preparat;preparat_nazwa;preparat_gabaryt;ilosc_zlecona;oddzial;magazyn;magazyn_skrot;magazyn_typ;lokalizacja;numer_serii;data_waznosci;kontrahent;kontrahent_nazwa;odbiorca;odbiorca_nazwa;rodzaj_zlecenia;zdalne;tryb_realizacji;wlasciciel;dysponent;trasa;wyjazd
1237854948;241645054;09.01.2020;259899;Oral-B  Superfloss, nici, dentyst.,50 szt;152;1;101;13;K1;W;G-8-03-B-6;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237854950;241645054;09.01.2020;259899;Oral-B  Superfloss, nici, dentyst.,50 szt;152;2;101;13;K1;W;G-8-03-B-6;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775480;241626614;09.01.2020;12321;Polopiryna S, 300 mg, tabl., 20 szt,bl(2x10);62;3;101;13;K1;W;M-0-04-1-1;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237868527;241656714;09.01.2020;233562;Isla-Cassis, pastyl.do ssania, 60 szt;284;4;101;13;K1;W;L-0-05-1-9;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775522;241626614;09.01.2020;249762;Pyralgina, 500 mg, tabl., 20 szt;165;1;101;13;K1;W;K-0-03-1-3;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775485;241626614;09.01.2020;13582;Scorbolamid, tabl.draż., 20 szt;101;1;101;13;K1;W;K-0-02-0-5;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237868483;241656699;09.01.2020;52558;Oleum Camphoratum, roztw.na skórę, (Avena), 10 g;24;5;101;13;K1;W;B-4-10-C-1;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775477;241626614;09.01.2020;113286;Dicortineff, krople do oczu,uszu,  5 ml;47;1;101;13;K1;W;M-0-01-2-0;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237827374;241642962;09.01.2020;141956;Virdepol, krem, z konopi, 100 ml;176;5;101;13;K1;W;E-3-01-D-1;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237872687;241657961;09.01.2020;53681;Filomag B 6, 40 mg + 5 mg, tabl., 50 szt, bl(2x25);235;30;101;13;K1;W;U-1-06-0-4;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775535;241626614;09.01.2020;93377;Polprazol, 20 mg, kaps.dojelit.twarde, 28 szt,blistry;360;1;101;13;K1;W;K-0-05-1-7;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775528;241626614;09.01.2020;13243;Metocard, 50 mg, tabl., 30 szt, blistry;127;1;101;13;K1;W;K-0-04-1-3;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237833894;241645054;09.01.2020;146390;Xarelto, 20 mg, tabl.powl., 28 szt,bl (PP/Alu);106;1;101;13;K1;W;M-0-06-2-0;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237868508;241656707;09.01.2020;147738;Larimax T, spray, 20 ml;163;3;101;13;K1;W;P-1-02-2-1;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237873365;241657961;09.01.2020;154279;Filomag B 6, 40 mg + 5 mg, tabl., 50 szt,bl,PR.PRZED,3697/13;235;15;101;13;K1;W;C-6-05-A-5;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775539;241626614;09.01.2020;155219;Mesopral, 40 mg, kaps.dojelit.twarde, 28 szt,bl;328;2;101;13;K1;W;M-0-05-2-2;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775526;241626614;09.01.2020;12308;Acenocumarol WZF, 4 mg, tabl., 60 szt,poj.;235;1;101;13;K1;W;M-0-04-0-5;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775537;241626614;09.01.2020;138763;Polpril,  5 mg, kaps.twarde, 28 szt,bl(2x14);273;1;101;13;K1;W;M-0-02-0-2;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237868494;241656704;09.01.2020;250072;Naraya, 3 mg+0,02 mg, tabl.powl., 63 szt;138;2;101;13;K1;W;C-7-09-B-3;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775503;241626614;09.01.2020;130015;SuperOptic, kaps.elast., 60 szt;447;1;101;13;K1;W;N-0-03-2-9;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775513;241626614;09.01.2020;243681;Pirolam, szamp.,150 ml;221;1;101;13;K1;W;D-3-03-C-4;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1236658376;241411631;09.01.2020;118196;Anesteloc, 20 mg, tabl.dojelit., 28 szt,bl(2x14);209;1;101;13;K1;W;A-3-09-F-1;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775490;241626614;09.01.2020;144840;Debretin, 100 mg, tabl.powl.,100 szt;206;1;101;13;K1;W;M-0-06-2-3;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775520;241626614;09.01.2020;251491;Flegamax, 50 mg/ml, roztw.doustny, 120 ml;381;1;101;13;K1;W;S-9-00-P-14;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1236658368;241411631;09.01.2020;167474;Anesteloc, 40 mg, tabl.dojelit., 56 szt;348;1;101;13;K1;W;I-1-06-1-8;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775523;241626614;09.01.2020;258032;Biotebal, 5 mg, tabl., 60 szt,blist.;165;1;101;13;K1;W;M-0-04-2-1;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775531;241626614;09.01.2020;114728;Glibetic 4 mg, 4 mg, tabl., 30 szt,bl(3x10);119;1;101;13;K1;W;L-0-05-2-7;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775519;241626614;09.01.2020;251666;Polopiryna Complex, prosz.d/sp.roztw.doustn., 8 sasz.;299;1;101;13;K1;W;N-0-01-0-2;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775527;241626614;09.01.2020;74658;Heviran, 800 mg, tabl.powl., 30 szt, bl(3x10);275;1;101;13;K1;W;L-0-08-2-5;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775509;241626614;09.01.2020;128995;Polvertic, 24 mg, tabl., 60 szt,bl(6x10);348;1;101;13;K1;W;K-0-07-0-6;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775505;241626614;09.01.2020;136981;Etopiryna tabletki od bólu głowy, tabl.,50 szt,fiolka;230;1;101;13;K1;W;M-0-05-2-7;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1236658374;241411631;09.01.2020;145071;UroFuraginum, 50 mg, tabl., 30 szt;135;10;101;13;K1;W;K-0-03-2-4;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775521;241626614;09.01.2020;252084;Heviran Comfort, 200 mg, tabl., 25 szt;168;1;101;13;K1;W;I-0-01-2-5;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775489;241626614;09.01.2020;23191;Biodacyna  Ophtalmicum 0.3%, krople do oczu, 5 ml;80;1;101;13;K1;W;M-0-03-1-4;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775492;241626614;09.01.2020;42263;Flunarizinum WZF, 5 mg, tabl., 30 szt,bl(2x15);57;2;101;13;K1;W;P-0-03-2-3;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775497;241626614;09.01.2020;143716;Toramide, 10 mg, tabl., 30 szt,bl(3x10);127;1;101;13;K1;W;P-1-05-0-4;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775540;241626614;09.01.2020;155218;Mesopral, 20 mg, kaps.dojelit.twarde, 28 szt,bl;406;1;101;13;K1;W;L-1-07-1-3;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775502;241626614;09.01.2020;99013;Allertec WZF, 10 mg, tabl.powl.,  7 szt;56;1;101;13;K1;W;J-0-06-0-2;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775536;241626614;09.01.2020;138863;Polpril, 10 mg, kaps.twarde, 28 szt,bl(2x14);273;1;101;13;K1;W;K-0-08-2-9;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237868482;241656699;09.01.2020;148035;Mediderm Cream, krem, 500 g;840;3;101;13;K1;W;R-8-02-B-1;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775500;241626614;09.01.2020;143964;DexaPico, (1625 mg + 6,5 mg)/5ml, syrop, 115 ml;379;1;101;13;K1;W;S-9-00-P-4;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237868478;241656699;09.01.2020;52545;Czopki glicerolowe,2g, (Avena), 10 szt;104;10;101;13;K1;W;W-1-01-1-8;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775507;241626614;09.01.2020;207619;Espiro, 50 mg, tabl.powl., 30 szt;180;1;101;13;K1;W;I-1-08-2-2;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237868480;241656699;09.01.2020;52544;Czopki glicerolowe,1g, (Avena), 10 szt;104;5;101;13;K1;W;T-1-02-0-1;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1236658320;241411617;09.01.2020;139629;Anesteloc Max, 20 mg, tabl.dojelit.,14 szt;204;20;101;13;K1;W;U-1-02-2-2;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1236658383;241411631;09.01.2020;118200;Anesteloc, 40 mg, tabl.dojelit., 28 szt,bl(2x14);209;1;101;13;K1;W;B-5-10-D-3;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775499;241626614;09.01.2020;205887;Ibufen dla dzieci forte o sm.malin,200mg/5ml,zaw.doust,100ml;330;1;101;13;K1;W;L-0-08-0-6;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237868477;241656699;09.01.2020;52559;Oleum Camphoratum, roztw.na skórę, (Avena), 30 g;63;5;101;13;K1;W;F-3-07-A-1;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237868497;241656704;09.01.2020;253916;Atywia, 0,03 mg+2 mg, tabl.powl., 63 szt;141;3;101;13;K1;W;F-7-08-A-6;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775515;241626614;09.01.2020;244724;Laremid, 2 mg, tabl., 20 szt;57;1;101;13;K1;W;L-1-02-3-1;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775484;241626614;09.01.2020;90072;Memotropil,1200 mg, tabl.powl., 60 szt,bl(10x6);458;1;101;13;K1;W;K-0-09-1-1;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775482;241626614;09.01.2020;207425;Pyralgina, 500 mg, tabl., 12 szt;106;1;101;13;K1;W;K-0-01-1-3;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775525;241626614;09.01.2020;27994;Cipronex, 500 mg, tabl.powl., 10 szt;143;1;101;13;K1;W;J-0-06-0-8;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775530;241626614;09.01.2020;76059;Enarenal,10 mg, tabl., 60 szt,bl(6x10);211;1;101;13;K1;W;K-0-07-1-7;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775529;241626614;09.01.2020;85163;Simvasterol, 20 mg, tabl.powl., 28 szt,bl;79;1;101;13;K1;W;K-0-09-0-7;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775501;241626614;09.01.2020;118754;Metafen, 200 mg+325 mg,tabl., 20 szt;112;1;101;13;K1;W;K-0-09-1-6;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775510;241626614;09.01.2020;132789;Biotebal, 5 mg, tabl., 30 szt,blist.;107;1;101;13;K1;W;K-0-06-2-6;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775504;241626614;09.01.2020;134108;Acidolac Junior, misio-tabl.,sm.białej czekolady, 20 szt;189;3;101;13;K1;W;L-0-07-1-6;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775516;241626614;09.01.2020;138254;Debutir, kaps., 60 szt;564;1;101;13;K1;W;J-0-09-1-7;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775495;241626614;09.01.2020;143713;Toramide,  5 mg, tabl., 30 szt,bl(3x10);119;1;101;13;K1;W;M-0-03-1-6;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775541;241626614;09.01.2020;146078;Romazic, 10 mg, tabl.powl., 30 szt;144;1;101;13;K1;W;K-0-07-1-8;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775542;241626614;09.01.2020;146079;Romazic, 20 mg, tabl.powl., 30 szt;209;1;101;13;K1;W;N-1-01-2-9;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237868476;241656699;09.01.2020;148308;Mediderm Cream, krem, 100 g;65;3;101;13;K1;W;H-5-01-C-2;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775481;241626614;09.01.2020;149579;Lacrimal, krople do oczu, nawilżające, 2 x 5 ml;69;1;101;13;K1;W;L-1-08-2-9;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775538;241626614;09.01.2020;150662;Polpril, 10 mg, tabl., 28 szt;202;1;101;13;K1;W;K-0-02-2-6;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1236658366;241411631;09.01.2020;167468;Anesteloc, 20 mg, tabl.dojelit., 56 szt;348;1;101;13;K1;W;A-3-10-B-3;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775506;241626614;09.01.2020;207617;Espiro, 25 mg, tabl.powl., 30 szt;119;1;101;13;K1;W;N-1-02-1-3;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775511;241626614;09.01.2020;207126;Acidolac Baby, krople doustne, 10 ml;44;1;101;13;K1;W;N-0-01-1-6;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237775512;241626614;09.01.2020;247917;Starazolin HydroBalance PPH, krople do oczu, 2 x 5 ml;79;1;101;13;K1;W;W-0-04-2-5;;;114622;APTEKA PRIMA;114622;APTEKA PRIMA;N;N;N;36657;;;
1237891074;241663578;09.01.2020;84290;Seretide Dysk 250,(250mcg+50mcg)/daw, prosz.d/inh., 60 dawek;305;5;101;13;K1;W;D-9-11-A-5;;;115367;"APTEKA  PRYWATNA "" AVENA 6 """;115367;"APTEKA  PRYWATNA "" AVENA 6 """;N;N;N;36657;;;
1237891495;241663680;09.01.2020;84289;Seretide Dysk 100,(100mcg+50mcg)/daw, prosz.d/inh., 60 dawek;305;2;101;13;K1;W;F-6-01-D-4;;;115367;"APTEKA  PRYWATNA "" AVENA 6 """;115367;"APTEKA  PRYWATNA "" AVENA 6 """;N;N;N;36657;;;
1237829575;241643511;09.01.2020;25077;Krople walerianowe, (AF), 35 g;109;5;101;13;K1;W;R-2-11-B-5;;;116562;APTEKA  URSZULA ROSZKOWSKA- PIEKIELNIK;116562;APTEKA  URSZULA ROSZKOWSKA- PIEKIELNIK;N;N;N;36657;;;
1237908020;241667890;09.01.2020;154103;Cetraxal Plus,3mg/ml+0,25mg/ml, krople d/uszu,10 ml;101;1;101;13;K1;W;P-1-02-0-5;;;116687;APTEKA  URSZULA ROSZKOWSKA - PIEKIELNIK;116687;APTEKA  URSZULA ROSZKOWSKA - PIEKIELNIK;N;N;N;36657;;;
1237907532;241667770;09.01.2020;154103;Cetraxal Plus,3mg/ml+0,25mg/ml, krople d/uszu,10 ml;101;1;101;13;K1;W;P-1-02-0-5;;;116687;APTEKA  URSZULA ROSZKOWSKA - PIEKIELNIK;116687;APTEKA  URSZULA ROSZKOWSKA - PIEKIELNIK;N;N;N;36657;;;
1237861698;241654565;09.01.2020;207316;Atinepte, 12,5 mg, tabl.powl., 30 szt;121;1;101;13;K1;W;E-5-01-R-6;;;116715;APTEKA PRIMA;116715;APTEKA PRIMA;N;N;N;36657;;;
1237861699;241654565;09.01.2020;207316;Atinepte, 12,5 mg, tabl.powl., 30 szt;121;3;101;13;K1;W;F-8-10-E-5;;;116715;APTEKA PRIMA;116715;APTEKA PRIMA;N;N;N;36657;;;
1237819503;241573677;09.01.2020;77511;Maglek B6, 51 mg jonów Mg2+ + 5 mg,tabl., 50 szt;152;54;101;13;K1;W;L-0-01-0-1;;;116737;"APTEKA ""RODZINNA""";116737;"APTEKA ""RODZINNA""";N;N;M;36657;;;
1237912181;241573677;09.01.2020;151880;Eliquis, 5 mg, tabl.powl., 56 szt;223;5;101;13;K1;W;U-1-07-0-7;;;116737;"APTEKA ""RODZINNA""";116737;"APTEKA ""RODZINNA""";N;N;M;36657;;;
1237939218;241674929;09.01.2020;128094;Adipine, 10 mg, tabl., 30 szt,bl(3x10);166;10;101;13;K1;W;K-0-08-1-8;;;116737;"APTEKA ""RODZINNA""";116737;"APTEKA ""RODZINNA""";N;N;N;36657;;;
1237832404;241644518;09.01.2020;150268;Katelin+SR (Katelin+), kaps.twarde,  50 szt;231;10;101;13;K1;W;E-4-05-E-1;;;117188;APTEKA MGR FARM. ALINA ZALEWSKA;117188;APTEKA MGR FARM. ALINA ZALEWSKA;N;N;N;36657;;;
1237845735;241648831;09.01.2020;133631;Controloc Control, 20 mg, tabl.dojelit.,14 szt,bl;157;20;101;13;K1;W;K-0-04-0-5;;;117188;APTEKA MGR FARM. ALINA ZALEWSKA;117188;APTEKA MGR FARM. ALINA ZALEWSKA;N;N;N;36657;;;
1237846355;241644518;09.01.2020;256428;Vitrum D3, kaps., (Takeda),  60 szt;250;5;101;13;K1;W;U-1-01-0-5;;;117188;APTEKA MGR FARM. ALINA ZALEWSKA;117188;APTEKA MGR FARM. ALINA ZALEWSKA;N;N;N;36657;;;
1237846354;241644518;09.01.2020;256428;Vitrum D3, kaps., (Takeda),  60 szt;250;4;101;13;K1;W;U-1-01-0-5;;;117188;APTEKA MGR FARM. ALINA ZALEWSKA;117188;APTEKA MGR FARM. ALINA ZALEWSKA;N;N;N;36657;;;
1237846353;241644518;09.01.2020;256428;Vitrum D3, kaps., (Takeda),  60 szt;250;3;101;13;K1;W;U-1-01-0-5;;;117188;APTEKA MGR FARM. ALINA ZALEWSKA;117188;APTEKA MGR FARM. ALINA ZALEWSKA;N;N;N;36657;;;
1237818472;241640678;09.01.2020;103951;Bisoratio  5, 5 mg, tabl., 30 szt,bl(3x10);84;2;101;13;K1;W;J-0-05-2-1;;;117218;APTEKA DR. MAX;117218;APTEKA DR. MAX;N;N;N;36657;;;
1237895273;241664779;09.01.2020;125624;Valsacor  80 mg, 80 mg, tabl.powl., 28 szt,bl(4x7);106;2;101;13;K1;W;P-0-01-3-0;;;117218;APTEKA DR. MAX;117218;APTEKA DR. MAX;N;N;N;36657;;;
1237817810;241640547;09.01.2020;121207;Citabax 10, 10 mg, tabl.powl., 28 szt,bl(2x14);95;1;101;13;K1;W;U-0-07-2-9;;;117218;APTEKA DR. MAX;117218;APTEKA DR. MAX;N;N;N;36657;;;
1237817773;241640538;09.01.2020;153739;Zalasta,   5 mg, tabl., 70 szt;444;1;101;13;K1;W;F-7-06-B-3;;;117218;APTEKA DR. MAX;117218;APTEKA DR. MAX;N;N;N;36657;;;
1237817946;241640573;09.01.2020;12951;"Fluanxol Depot, 20 mg/ml; 1 ml, roztw.do wstrz., 1 amp";86;6;101;13;K1;W;F-9-09-A-5;;;117218;APTEKA DR. MAX;117218;APTEKA DR. MAX;N;N;N;36657;;;
1237817721;241640524;09.01.2020;153740;Zalasta,  10 mg, tabl., 70 szt;428;1;101;13;K1;W;G-2-07-B-5;;;117218;APTEKA DR. MAX;117218;APTEKA DR. MAX;N;N;N;36657;;;
1237664717;241650325;09.01.2020;146390;Xarelto, 20 mg, tabl.powl., 28 szt,bl (PP/Alu);106;5;101;13;K1;W;M-0-06-2-0;;;118207;APTEKA A-Z OD APTEKI DO ZDROWIA;118207;APTEKA A-Z OD APTEKI DO ZDROWIA;N;N;N;36657;;;
1237874318;241658723;09.01.2020;256428;Vitrum D3, kaps., (Takeda),  60 szt;250;5;101;13;K1;W;U-1-01-0-5;;;118253;APTEKA WRZOSOWA;118253;APTEKA WRZOSOWA;N;N;N;36657;;;
1237834221;241645146;09.01.2020;24852;Bella, podp.,Nova ze skrzyd.,10 szt(folia);1109;2;101;13;K1;W;G-8-03-D-1;;;118565;APTEKA CZERWONA;118565;APTEKA CZERWONA;N;N;N;36657;;;
1237857919;241653046;09.01.2020;238936;Torsemed, 10 mg, tabl.,(i.rów),Forf,Niemcy, 30 szt;129;1;101;13;K1;W;A-5-09-A-2;;;118565;APTEKA CZERWONA;118565;APTEKA CZERWONA;N;N;N;36657;;;
1237932780;241673626;09.01.2020;13243;Metocard, 50 mg, tabl., 30 szt, blistry;127;5;101;13;K1;W;K-0-04-1-3;;;118565;APTEKA CZERWONA;118565;APTEKA CZERWONA;N;N;N;36657;;;
1237857914;241653046;09.01.2020;149475;Natur-Sept gardło, pastyl.do ssania, 18 szt;241;2;101;13;K1;W;P-0-05-0-6;;;118565;APTEKA CZERWONA;118565;APTEKA CZERWONA;N;N;N;36657;;;
1237932788;241673626;09.01.2020;145199;Tamsudil, 0,4 mg, kaps.o zmod.uwaln,tw.,90 szt,bl(9x10);639;1;101;13;K1;W;B-4-10-E-3;;;118565;APTEKA CZERWONA;118565;APTEKA CZERWONA;N;N;N;36657;;;
1237932778;241673626;09.01.2020;154973;Metformax  500, 500 mg, tabl., 60 szt;257;5;101;13;K1;W;K-0-03-1-1;;;118565;APTEKA CZERWONA;118565;APTEKA CZERWONA;N;N;N;36657;;;
1237857916;241653046;09.01.2020;147955;Telmizek, 80 mg, tabl., 28 szt;262;1;101;13;K1;W;P-1-01-1-5;;;118565;APTEKA CZERWONA;118565;APTEKA CZERWONA;N;N;N;36657;;;
1237857905;241653046;09.01.2020;40488;Ketoprofenum Fastum (Fastum), 25 mg/g,żel, 50 g, tuba;186;1;101;13;K1;W;M-0-05-1-5;;;118565;APTEKA CZERWONA;118565;APTEKA CZERWONA;N;N;N;36657;;;
1237857908;241653046;09.01.2020;131994;Krople walerianowe, (H.Kr.),100 ml;233;2;101;13;K1;W;R-5-10-D-2;;;118565;APTEKA CZERWONA;118565;APTEKA CZERWONA;N;N;N;36657;;;
1237857912;241653046;09.01.2020;130417;Magnezin, 130 mg jonów magnezowych, tabl.,60 szt;246;1;101;13;K1;W;U-0-04-2-7;;;118565;APTEKA CZERWONA;118565;APTEKA CZERWONA;N;N;N;36657;;;
1237932784;241673626;09.01.2020;260621;Solifenacin Stada, 10 mg, tabl.powl., 30 szt;84;3;101;13;K1;W;H-2-06-D-1;;;118565;APTEKA CZERWONA;118565;APTEKA CZERWONA;N;N;N;36657;;;
1237857904;241653046;09.01.2020;117574;Ketoprofenum Fastum (Fastum), 25 mg/g,żel,100 g, tuba;354;1;101;13;K1;W;N-1-02-2-4;;;118565;APTEKA CZERWONA;118565;APTEKA CZERWONA;N;N;N;36657;;;
1237922140;241671167;09.01.2020;146849;Primacor, 10 mg, tabl.powl., 60 szt;116;2;101;13;K1;W;N-1-02-0-8;;;118565;APTEKA CZERWONA;118565;APTEKA CZERWONA;N;N;N;36657;;;
1237375228;241558549;09.01.2020;234006;Nervosol Sen, tabl.powl., 20 szt;152;12;101;13;K1;W;I-1-04-0-8;;;118729;APTEKA FORTUNA;118729;APTEKA FORTUNA;N;N;N;36657;;;
1237889218;241663200;09.01.2020;245261;Detramax Plus, tabl.powl., 30 szt;167;1;101;13;K1;W;U-1-01-0-7;;;118729;APTEKA FORTUNA;118729;APTEKA FORTUNA;N;N;N;36657;;;
1237778852;241627767;09.01.2020;70112;Melatonina Lek-AM, 5 mg, tabl., 30 szt;146;25;101;13;K1;W;T-0-02-0-2;;;118729;APTEKA FORTUNA;118729;APTEKA FORTUNA;N;N;N;36657;;;
1237375232;241558549;09.01.2020;246732;Raphacholin,fix,herbatka ziołowa,3 g,20 sasz.;682;6;101;13;K1;W;W-1-06-1-6;;;118729;APTEKA FORTUNA;118729;APTEKA FORTUNA;N;N;N;36657;;;
1237889815;241663325;09.01.2020;146252;Chlorhexil, płyn, do płukania j.ustnej, 250 ml;546;1;101;13;K1;W;Y-9-09-E-16;;;118729;APTEKA FORTUNA;118729;APTEKA FORTUNA;N;N;N;36657;;;
1237836434;241389389;09.01.2020;99013;Allertec WZF, 10 mg, tabl.powl.,  7 szt;56;30;101;13;K1;W;J-0-06-0-2;;;118729;APTEKA FORTUNA;118729;APTEKA FORTUNA;N;N;N;36657;;;
1237375227;241558549;09.01.2020;13540;Raphacholin C, tabl.draż., 30 szt;143;40;101;13;K1;W;K-0-03-1-7;;;118729;APTEKA FORTUNA;118729;APTEKA FORTUNA;N;N;N;36657;;;
1237375229;241558549;09.01.2020;13540;Raphacholin C, tabl.draż., 30 szt;143;20;101;13;K1;W;K-0-03-1-7;;;118729;APTEKA FORTUNA;118729;APTEKA FORTUNA;N;N;N;36657;;;
1237365144;241555512;09.01.2020;143964;DexaPico, (1625 mg + 6,5 mg)/5ml, syrop, 115 ml;379;15;101;13;K1;W;S-9-00-P-4;;;118729;APTEKA FORTUNA;118729;APTEKA FORTUNA;N;N;N;36657;;;
1237930028;241672947;09.01.2020;206595;Zenmem, 10 mg, tabl.uleg.rozp.w j.ustn., 28 szt;243;1;101;13;K1;W;B-4-07-C-2;;;118729;APTEKA FORTUNA;118729;APTEKA FORTUNA;N;N;N;36657;;;
1237855438;241652132;09.01.2020;245523;Hyal Drop Pro, krople do oczu, 10 ml;204;1;101;13;K1;W;U-1-06-1-5;;;118729;APTEKA FORTUNA;118729;APTEKA FORTUNA;N;N;N;36657;;;
1237842895;241647995;09.01.2020;140461;Fluoksetyna Egis, 20 mg, kaps.twarde, 28 szt;241;1;101;13;K1;W;W-1-03-1-4;;;118729;APTEKA FORTUNA;118729;APTEKA FORTUNA;N;N;N;36657;;;
1237365147;241555512;09.01.2020;207617;Espiro, 25 mg, tabl.powl., 30 szt;119;15;101;13;K1;W;N-1-02-1-3;;;118729;APTEKA FORTUNA;118729;APTEKA FORTUNA;N;N;N;36657;;;
